Orthogroup	Conidiobolus_thromboides_FSU_785.Conth1.v1.aa	Entomophaga_maimaiga_ARSEF_7190.v1.aa	Entomophthora_muscae_UCB.v3_longest.aa	Zoophthora_radicans_ATCC_208865.aa	Total
OG0008662	0	1	2	0	3
OG0008663	0	1	2	0	3
OG0008664	0	1	2	0	3
OG0008665	0	1	2	0	3
OG0008666	0	1	2	0	3
OG0008667	0	1	2	0	3
OG0008668	0	1	2	0	3
OG0008669	0	1	2	0	3
OG0008670	0	1	2	0	3
OG0008671	0	1	2	0	3
OG0008672	0	1	2	0	3
OG0008673	0	1	2	0	3
OG0008674	0	1	2	0	3
OG0008675	0	1	2	0	3
OG0008676	0	1	2	0	3
OG0008677	0	1	2	0	3
OG0008678	0	1	2	0	3
OG0008679	0	1	2	0	3
OG0008680	0	3	0	0	3
OG0008681	0	1	2	0	3
OG0008682	0	1	2	0	3
OG0008683	0	1	0	2	3
OG0008684	0	1	2	0	3
OG0008685	0	1	2	0	3
OG0008686	0	1	2	0	3
OG0008687	0	3	0	0	3
OG0008688	0	1	2	0	3
OG0008689	0	1	2	0	3
OG0008690	0	1	2	0	3
OG0008691	0	1	2	0	3
OG0008692	0	1	2	0	3
OG0008693	0	1	2	0	3
OG0008694	0	1	1	1	3
OG0008695	0	1	2	0	3
OG0008696	0	1	1	1	3
OG0008697	0	1	1	1	3
OG0008698	0	1	2	0	3
OG0008699	0	1	2	0	3
OG0008700	0	1	1	1	3
OG0008701	0	1	2	0	3
OG0008702	0	1	1	1	3
OG0008703	0	1	2	0	3
OG0008704	0	1	2	0	3
OG0008705	0	1	2	0	3
OG0008706	0	2	1	0	3
OG0008707	0	1	2	0	3
OG0008708	0	1	2	0	3
OG0008709	0	1	1	1	3
OG0008710	0	1	2	0	3
OG0008711	0	1	2	0	3
OG0008712	0	1	2	0	3
OG0008713	0	1	2	0	3
OG0008714	0	1	2	0	3
OG0008715	0	2	0	1	3
OG0008716	0	1	2	0	3
OG0008717	0	1	2	0	3
OG0008718	0	1	2	0	3
OG0008719	0	1	2	0	3
OG0008720	0	1	2	0	3
OG0008721	0	1	2	0	3
OG0008722	0	1	2	0	3
OG0008723	0	1	2	0	3
OG0008724	0	1	1	1	3
OG0008725	0	1	2	0	3
OG0008726	0	1	2	0	3
OG0008727	0	3	0	0	3
OG0008728	0	1	2	0	3
OG0008729	0	1	2	0	3
OG0008730	0	1	2	0	3
OG0008731	0	1	2	0	3
OG0008732	0	1	2	0	3
OG0008733	0	1	2	0	3
OG0008734	0	1	2	0	3
OG0008735	0	1	1	1	3
OG0008736	0	1	2	0	3
OG0008737	0	1	1	1	3
OG0008738	0	1	2	0	3
OG0008739	0	1	2	0	3
OG0008740	0	3	0	0	3
OG0008741	0	1	1	1	3
OG0008742	0	1	1	1	3
OG0008743	0	1	2	0	3
OG0008744	0	1	2	0	3
OG0008745	0	1	2	0	3
OG0008746	0	1	2	0	3
OG0008747	0	1	2	0	3
OG0008748	0	1	2	0	3
OG0008749	0	1	2	0	3
OG0008750	0	1	2	0	3
OG0008751	0	1	2	0	3
OG0008752	0	1	2	0	3
OG0008753	0	2	1	0	3
OG0008754	0	1	2	0	3
OG0008755	0	1	1	1	3
OG0008756	0	1	2	0	3
OG0008757	0	1	2	0	3
OG0008758	0	1	2	0	3
OG0008759	0	1	2	0	3
OG0008760	0	1	2	0	3
OG0008761	0	1	1	1	3
OG0008762	0	1	2	0	3
OG0008763	0	1	2	0	3
OG0008764	0	1	2	0	3
OG0008765	0	1	2	0	3
OG0008766	0	1	2	0	3
OG0008767	0	2	1	0	3
OG0008768	0	1	2	0	3
OG0008769	0	1	2	0	3
OG0008770	0	1	1	1	3
OG0008771	0	1	2	0	3
OG0008772	0	1	2	0	3
OG0008773	0	1	2	0	3
OG0008774	0	1	2	0	3
OG0008775	0	1	2	0	3
OG0008776	0	1	2	0	3
OG0008777	0	1	2	0	3
OG0008778	0	1	2	0	3
OG0008779	0	1	2	0	3
OG0008780	0	1	2	0	3
OG0008781	0	1	2	0	3
OG0008782	0	1	2	0	3
OG0008783	0	1	2	0	3
OG0008784	0	1	2	0	3
OG0008785	0	1	1	1	3
OG0008786	0	1	2	0	3
OG0008787	0	1	1	1	3
OG0008788	0	1	1	1	3
OG0008789	0	3	0	0	3
OG0008790	0	3	0	0	3
OG0008791	0	3	0	0	3
OG0008792	0	3	0	0	3
OG0008793	0	3	0	0	3
OG0008794	0	3	0	0	3
OG0008795	0	1	2	0	3
OG0008796	0	1	2	0	3
OG0008797	0	1	1	1	3
OG0008798	0	1	2	0	3
OG0008799	0	2	0	1	3
OG0008800	0	1	2	0	3
OG0008801	0	1	2	0	3
OG0008802	0	1	2	0	3
OG0008803	0	1	2	0	3
OG0008804	0	1	2	0	3
OG0008805	0	3	0	0	3
OG0008806	0	1	2	0	3
OG0008807	0	1	2	0	3
OG0008808	0	1	2	0	3
OG0008809	0	3	0	0	3
OG0008810	0	3	0	0	3
OG0008811	0	1	2	0	3
OG0008812	0	3	0	0	3
OG0008813	0	1	2	0	3
OG0008814	0	3	0	0	3
OG0008815	0	1	2	0	3
OG0008816	0	3	0	0	3
OG0008817	0	1	1	1	3
OG0008818	0	1	2	0	3
OG0008819	0	1	2	0	3
OG0008820	0	1	2	0	3
OG0008821	0	3	0	0	3
OG0008822	0	3	0	0	3
OG0008823	0	3	0	0	3
OG0008824	0	1	0	2	3
OG0008825	0	1	0	2	3
OG0008826	0	1	2	0	3
OG0008827	0	1	1	1	3
OG0008828	0	1	2	0	3
OG0008829	0	3	0	0	3
OG0008830	0	1	2	0	3
OG0008831	0	2	0	1	3
OG0008832	0	3	0	0	3
OG0008833	0	1	2	0	3
OG0008834	0	1	1	1	3
OG0008835	0	1	2	0	3
OG0008836	0	1	1	1	3
OG0008837	0	1	2	0	3
OG0008838	0	1	2	0	3
OG0008839	0	1	2	0	3
OG0008840	0	1	2	0	3
OG0008841	0	1	2	0	3
OG0008842	0	1	2	0	3
OG0008843	0	3	0	0	3
OG0008844	0	1	2	0	3
OG0008845	0	2	1	0	3
OG0008846	0	1	1	1	3
OG0008847	0	1	2	0	3
OG0008848	0	2	0	1	3
OG0008849	0	1	2	0	3
OG0008850	0	1	2	0	3
OG0008851	0	1	2	0	3
OG0008852	0	1	2	0	3
OG0008853	0	1	2	0	3
OG0008854	0	1	2	0	3
OG0008855	0	1	1	1	3
OG0008856	0	1	2	0	3
OG0008857	0	1	1	1	3
OG0008858	0	1	1	1	3
OG0008859	0	1	2	0	3
OG0008860	0	1	2	0	3
OG0008861	0	1	1	1	3
OG0008862	0	1	1	1	3
OG0008863	0	1	2	0	3
OG0008864	0	1	2	0	3
OG0008865	0	1	2	0	3
OG0008866	0	1	2	0	3
OG0008867	0	1	2	0	3
OG0008868	0	1	1	1	3
OG0008869	0	1	2	0	3
OG0008870	0	1	2	0	3
OG0008871	0	1	2	0	3
OG0008872	0	1	2	0	3
OG0008873	0	1	2	0	3
OG0008874	0	1	2	0	3
OG0008875	0	1	1	1	3
OG0008876	0	1	1	1	3
OG0008877	0	1	1	1	3
OG0008878	0	2	0	1	3
OG0008879	0	1	2	0	3
OG0008880	0	1	2	0	3
OG0008881	0	1	2	0	3
OG0008882	0	1	1	1	3
OG0008883	0	1	2	0	3
OG0008884	0	1	2	0	3
OG0008885	0	2	1	0	3
OG0008886	0	1	2	0	3
OG0008887	0	1	2	0	3
OG0008888	0	1	2	0	3
OG0008889	0	1	2	0	3
OG0008890	0	1	2	0	3
OG0008891	0	1	2	0	3
OG0008892	0	1	1	1	3
OG0008893	0	1	2	0	3
OG0008894	0	1	2	0	3
OG0008895	0	1	2	0	3
OG0008896	0	1	2	0	3
OG0008897	0	1	2	0	3
OG0008898	0	1	2	0	3
OG0008899	0	1	2	0	3
OG0008900	0	1	2	0	3
OG0008901	0	1	2	0	3
OG0008902	0	1	2	0	3
OG0008903	0	1	2	0	3
OG0008904	0	1	2	0	3
OG0008905	0	1	2	0	3
OG0008906	0	1	2	0	3
OG0008907	0	1	2	0	3
OG0008908	0	1	2	0	3
OG0008909	0	2	1	0	3
OG0008910	0	1	2	0	3
OG0008911	0	1	2	0	3
OG0008912	0	1	2	0	3
OG0008913	0	1	2	0	3
OG0008914	0	1	2	0	3
OG0008915	0	3	0	0	3
OG0008916	0	3	0	0	3
OG0008917	0	1	1	1	3
OG0008918	0	3	0	0	3
OG0008919	0	1	2	0	3
OG0008920	0	3	0	0	3
OG0008921	0	1	2	0	3
OG0008922	0	1	2	0	3
OG0008923	0	1	2	0	3
OG0008924	0	3	0	0	3
OG0008925	0	0	3	0	3
OG0008926	0	0	3	0	3
OG0008927	0	0	3	0	3
OG0008928	0	0	3	0	3
OG0008929	0	0	3	0	3
OG0008930	0	0	3	0	3
OG0008931	0	0	3	0	3
OG0008932	0	0	3	0	3
OG0008933	0	0	3	0	3
OG0008934	0	0	3	0	3
OG0008935	0	0	3	0	3
OG0008936	0	0	3	0	3
OG0008937	0	0	3	0	3
OG0008938	0	0	3	0	3
OG0008939	0	0	3	0	3
OG0008940	0	0	3	0	3
OG0008941	0	0	3	0	3
OG0008942	0	0	3	0	3
OG0008943	0	0	3	0	3
OG0008944	0	0	2	1	3
OG0008945	0	0	3	0	3
OG0008946	0	0	3	0	3
OG0008947	0	0	3	0	3
OG0008948	0	0	2	1	3
OG0008949	0	0	3	0	3
OG0008950	0	0	3	0	3
OG0008951	0	0	3	0	3
OG0008952	0	0	3	0	3
OG0008953	0	0	3	0	3
OG0008954	0	0	3	0	3
OG0008955	0	0	3	0	3
OG0008956	0	0	3	0	3
OG0008957	0	0	3	0	3
OG0008958	0	0	3	0	3
OG0008959	0	0	3	0	3
OG0008960	0	0	3	0	3
OG0008961	0	0	3	0	3
OG0008962	0	0	3	0	3
OG0008963	0	0	3	0	3
OG0008964	0	0	3	0	3
OG0008965	0	0	3	0	3
OG0008966	0	0	3	0	3
OG0008967	0	0	3	0	3
OG0008968	0	0	3	0	3
OG0008969	0	0	3	0	3
OG0008970	0	0	3	0	3
OG0008971	0	0	3	0	3
OG0008972	0	0	3	0	3
OG0008973	0	0	3	0	3
OG0008974	0	0	3	0	3
OG0008975	0	0	3	0	3
OG0008976	0	0	3	0	3
OG0008977	0	0	3	0	3
OG0008978	0	0	3	0	3
OG0008979	0	0	3	0	3
OG0008980	0	0	3	0	3
OG0008981	0	0	3	0	3
OG0008982	0	0	3	0	3
OG0008983	0	0	3	0	3
OG0008984	0	0	3	0	3
OG0008985	0	0	3	0	3
OG0008986	0	0	3	0	3
OG0008987	0	0	3	0	3
OG0008988	0	0	3	0	3
OG0008989	0	0	3	0	3
OG0008990	0	0	3	0	3
OG0008991	0	0	2	1	3
OG0008992	0	0	3	0	3
OG0008993	0	0	3	0	3
OG0008994	0	0	3	0	3
OG0008995	0	0	3	0	3
OG0008996	0	0	3	0	3
OG0008997	0	0	3	0	3
OG0008998	0	0	3	0	3
OG0008999	0	0	3	0	3
OG0009000	0	0	3	0	3
OG0009001	0	0	3	0	3
OG0009002	0	0	3	0	3
OG0009003	0	0	3	0	3
OG0009004	0	0	3	0	3
OG0009005	0	0	3	0	3
OG0009006	0	0	2	1	3
OG0009007	0	0	3	0	3
OG0009008	0	0	3	0	3
OG0009009	0	0	3	0	3
OG0009010	0	0	3	0	3
OG0009011	0	0	3	0	3
OG0009012	0	0	3	0	3
OG0009013	0	0	3	0	3
OG0009014	0	0	3	0	3
OG0009015	0	0	3	0	3
OG0009016	0	0	3	0	3
OG0009017	0	0	3	0	3
OG0009018	0	0	3	0	3
OG0009019	0	0	3	0	3
OG0009020	0	0	3	0	3
OG0009021	0	0	3	0	3
OG0009022	0	0	3	0	3
OG0009023	0	0	3	0	3
OG0009024	0	0	3	0	3
OG0009025	0	0	3	0	3
OG0009026	0	0	3	0	3
OG0009027	0	0	3	0	3
OG0009028	0	0	3	0	3
OG0009029	0	0	3	0	3
OG0009030	0	0	3	0	3
OG0009031	0	0	3	0	3
OG0009032	0	0	3	0	3
OG0009033	0	0	3	0	3
OG0009034	0	0	3	0	3
OG0009035	0	0	3	0	3
OG0009036	0	0	3	0	3
OG0009037	0	0	3	0	3
OG0009038	0	0	3	0	3
OG0009039	0	0	3	0	3
OG0009040	0	0	3	0	3
OG0009041	0	0	3	0	3
OG0009042	0	0	3	0	3
OG0009043	0	0	3	0	3
OG0009044	0	0	2	1	3
OG0009045	0	0	3	0	3
OG0009046	0	0	3	0	3
OG0009047	0	0	3	0	3
OG0009048	0	0	3	0	3
OG0009049	0	0	3	0	3
OG0009050	0	0	3	0	3
OG0009051	0	0	3	0	3
OG0009052	0	0	3	0	3
OG0009053	0	0	3	0	3
OG0009054	0	0	3	0	3
OG0009055	0	0	3	0	3
OG0009056	0	0	3	0	3
OG0009057	0	0	3	0	3
OG0009058	0	0	3	0	3
OG0009059	0	0	3	0	3
OG0009060	0	0	3	0	3
OG0009061	0	0	1	2	3
OG0009062	0	0	2	1	3
OG0009063	0	0	3	0	3
OG0009064	0	0	3	0	3
OG0009065	0	0	3	0	3
OG0009066	0	0	3	0	3
OG0009067	0	0	3	0	3
OG0009068	0	0	3	0	3
OG0009069	0	0	3	0	3
OG0009070	0	0	2	1	3
OG0009071	0	0	3	0	3
OG0009072	0	0	3	0	3
OG0009073	0	0	3	0	3
OG0009074	0	0	3	0	3
OG0009075	0	0	3	0	3
OG0009076	0	0	3	0	3
OG0009077	0	0	3	0	3
OG0009078	0	0	3	0	3
OG0009079	0	0	3	0	3
OG0009080	0	0	3	0	3
OG0009081	0	0	3	0	3
OG0009082	0	0	3	0	3
OG0009083	0	0	3	0	3
OG0009084	0	0	3	0	3
OG0009085	0	0	2	1	3
OG0009086	0	0	3	0	3
OG0009087	0	0	3	0	3
OG0009088	0	0	3	0	3
OG0009089	0	0	1	2	3
OG0009090	0	0	3	0	3
OG0009091	0	0	3	0	3
OG0009092	0	0	3	0	3
OG0009093	0	0	3	0	3
OG0009094	0	0	3	0	3
OG0009095	0	0	3	0	3
OG0009096	0	0	3	0	3
OG0009097	0	0	3	0	3
OG0009098	0	0	3	0	3
OG0009099	0	0	3	0	3
OG0009100	0	0	3	0	3
OG0009101	0	0	3	0	3
OG0009102	0	0	3	0	3
OG0009103	0	0	3	0	3
OG0009104	0	0	3	0	3
OG0009105	0	0	3	0	3
OG0009106	0	0	3	0	3
OG0009107	0	0	3	0	3
OG0009108	0	0	3	0	3
OG0009109	0	0	3	0	3
OG0009110	0	0	3	0	3
OG0009111	0	0	3	0	3
OG0009112	0	0	3	0	3
OG0009113	0	0	2	1	3
OG0009114	0	0	3	0	3
OG0009115	0	0	3	0	3
OG0009116	0	0	3	0	3
OG0009117	0	0	3	0	3
OG0009118	0	0	3	0	3
OG0009119	0	0	3	0	3
OG0009120	0	0	2	1	3
OG0009121	0	0	2	1	3
OG0009122	0	0	3	0	3
OG0009123	0	0	3	0	3
OG0009124	0	0	3	0	3
OG0009125	0	0	3	0	3
OG0009126	0	0	3	0	3
OG0009127	0	0	3	0	3
OG0009128	0	0	3	0	3
OG0009129	0	0	3	0	3
OG0009130	0	0	3	0	3
OG0009131	0	0	3	0	3
OG0009132	0	0	3	0	3
OG0009133	0	0	3	0	3
OG0009134	0	0	3	0	3
OG0009135	0	0	3	0	3
OG0009136	0	0	2	1	3
OG0009137	0	0	3	0	3
OG0009138	0	0	3	0	3
OG0009139	0	0	3	0	3
OG0009140	0	0	3	0	3
OG0009141	0	0	3	0	3
OG0009142	0	0	3	0	3
OG0009143	0	0	3	0	3
OG0009144	0	0	3	0	3
OG0009145	0	0	3	0	3
OG0009146	0	0	3	0	3
OG0009147	0	0	3	0	3
OG0009148	0	0	2	1	3
OG0009149	0	0	3	0	3
OG0009150	0	0	2	1	3
OG0009151	0	0	3	0	3
OG0009152	0	0	3	0	3
OG0009153	0	0	3	0	3
OG0009154	0	0	3	0	3
OG0009155	0	0	3	0	3
OG0009156	0	0	3	0	3
OG0009157	0	0	3	0	3
OG0009158	0	0	3	0	3
OG0009159	0	0	3	0	3
OG0009160	0	0	3	0	3
OG0009161	0	0	3	0	3
OG0009162	0	0	3	0	3
OG0009163	0	0	3	0	3
OG0009164	0	0	2	1	3
OG0009165	0	0	3	0	3
OG0009166	0	0	3	0	3
OG0009167	0	0	3	0	3
OG0009168	0	0	3	0	3
OG0009169	0	0	3	0	3
OG0009170	0	0	3	0	3
OG0009171	0	0	3	0	3
OG0009172	0	0	3	0	3
OG0009173	0	0	3	0	3
OG0009174	0	0	3	0	3
OG0009175	0	0	3	0	3
OG0009176	0	0	3	0	3
OG0009177	0	0	3	0	3
OG0009178	0	0	3	0	3
OG0009179	0	0	3	0	3
OG0009180	0	0	0	3	3
OG0009181	0	0	0	3	3
OG0009182	0	0	0	3	3
OG0009183	0	0	0	3	3
OG0009184	0	0	0	3	3
OG0009185	0	0	0	3	3
OG0009186	0	0	0	3	3
OG0009187	0	0	0	3	3
OG0009188	0	0	0	3	3
OG0009189	0	0	0	3	3
OG0009190	0	0	0	3	3
OG0009191	0	0	0	3	3
OG0009192	0	0	0	3	3
OG0009193	0	0	0	3	3
OG0009194	0	0	0	3	3
OG0009195	0	0	0	3	3
OG0009196	0	0	0	3	3
OG0009197	0	0	0	3	3
OG0009198	0	0	0	3	3
OG0009199	0	0	0	3	3
OG0009200	0	0	0	3	3
OG0009201	0	0	0	3	3
OG0009202	0	0	0	3	3
OG0009203	0	0	0	3	3
OG0009204	0	0	0	3	3
OG0009205	0	0	0	3	3
OG0009206	0	0	0	3	3
OG0009207	0	0	0	3	3
OG0009208	0	0	0	3	3
OG0009209	0	0	0	3	3
OG0009210	0	0	0	3	3
OG0009211	0	0	0	3	3
OG0009212	0	0	0	3	3
OG0009213	0	0	0	3	3
OG0009214	0	0	0	3	3
OG0009215	0	0	0	3	3
OG0009216	0	0	0	3	3
OG0009217	0	0	0	3	3
OG0009218	0	0	0	3	3
OG0009219	0	0	0	3	3
OG0009220	0	0	0	3	3
OG0009221	0	0	0	3	3
OG0009222	0	0	0	3	3
OG0009223	0	0	0	3	3
OG0009224	0	0	0	3	3
OG0009225	0	0	0	3	3
OG0009226	0	0	0	3	3
OG0009227	0	0	0	3	3
OG0009228	0	0	0	3	3
OG0009229	0	0	0	3	3
OG0009230	0	0	0	3	3
OG0009231	0	0	0	3	3
OG0009232	0	0	0	3	3
OG0009233	0	0	0	3	3
OG0009234	0	0	0	3	3
OG0009235	0	0	0	3	3
OG0009236	0	0	0	3	3
OG0009237	0	0	0	3	3
OG0009238	0	0	0	3	3
OG0009239	0	0	0	3	3
OG0009240	0	0	0	3	3
OG0009241	0	0	0	3	3
OG0009242	0	0	0	3	3
OG0009243	0	0	0	3	3
OG0009244	0	0	0	3	3
OG0009245	0	0	0	3	3
OG0009246	0	0	0	3	3
OG0009247	0	0	0	3	3
OG0009248	0	0	0	3	3
OG0009249	0	0	0	3	3
OG0009250	0	0	0	3	3
OG0009251	0	0	0	3	3
OG0009252	0	0	0	3	3
OG0009253	0	0	0	3	3
OG0009254	0	0	0	3	3
OG0009255	0	0	0	3	3
OG0009256	0	0	0	3	3
OG0009257	0	0	0	3	3
OG0009258	0	0	0	3	3
OG0009259	0	0	0	3	3
OG0009260	0	0	0	3	3
OG0009261	0	0	0	3	3
OG0009262	0	0	0	3	3
OG0009263	0	0	0	3	3
OG0009264	0	0	0	3	3
OG0009265	0	0	0	3	3
OG0009266	0	0	0	3	3
OG0009267	0	0	0	3	3
OG0009268	0	0	0	3	3
OG0009269	0	0	0	3	3
OG0009270	0	0	0	3	3
OG0009271	0	0	0	3	3
OG0009272	0	0	0	3	3
OG0009273	0	0	0	3	3
OG0009274	0	0	0	3	3
OG0009275	0	0	0	3	3
OG0009276	0	0	0	3	3
OG0009277	0	0	0	3	3
OG0009278	0	0	0	3	3
OG0009279	0	0	0	3	3
OG0009280	0	0	0	3	3
OG0009281	0	0	0	3	3
OG0009282	0	0	0	3	3
OG0009283	0	0	0	3	3
OG0009284	0	0	0	3	3
OG0009285	0	0	0	3	3
OG0009286	0	0	0	3	3
OG0009287	0	0	0	3	3
OG0009288	0	0	0	3	3
OG0009289	0	0	0	3	3
OG0009290	0	0	0	3	3
OG0009291	0	0	0	3	3
OG0009292	0	0	0	3	3
OG0009293	0	0	0	3	3
OG0009294	0	0	0	3	3
OG0009295	0	0	0	3	3
OG0009296	0	0	0	3	3
OG0009297	0	0	0	3	3
OG0009298	0	0	0	3	3
OG0009299	0	0	0	3	3
OG0009300	0	0	0	3	3
OG0009301	0	0	0	3	3
OG0009302	0	0	0	3	3
OG0009303	0	0	0	3	3
OG0009304	0	0	0	3	3
OG0009305	0	0	0	3	3
OG0009306	0	0	0	3	3
OG0009307	0	0	0	3	3
OG0009308	0	0	0	3	3
OG0009309	0	0	0	3	3
OG0009310	0	0	0	3	3
OG0009311	2	0	0	0	2
OG0009312	2	0	0	0	2
OG0009313	2	0	0	0	2
OG0009314	1	1	0	0	2
OG0009315	1	1	0	0	2
OG0009316	1	0	0	1	2
OG0009317	2	0	0	0	2
OG0009318	1	0	0	1	2
OG0009319	2	0	0	0	2
OG0009320	1	0	0	1	2
OG0009321	1	0	0	1	2
OG0009322	2	0	0	0	2
OG0009323	1	1	0	0	2
OG0009324	1	0	0	1	2
OG0009325	2	0	0	0	2
OG0009326	1	1	0	0	2
OG0009327	1	0	1	0	2
OG0009328	1	0	1	0	2
OG0009329	1	0	0	1	2
OG0009330	2	0	0	0	2
OG0009331	2	0	0	0	2
OG0009332	2	0	0	0	2
OG0009333	2	0	0	0	2
OG0009334	2	0	0	0	2
OG0009335	2	0	0	0	2
OG0009336	2	0	0	0	2
OG0009337	1	1	0	0	2
OG0009338	2	0	0	0	2
OG0009339	1	1	0	0	2
OG0009340	1	0	0	1	2
OG0009341	1	0	0	1	2
OG0009342	2	0	0	0	2
OG0009343	2	0	0	0	2
OG0009344	2	0	0	0	2
OG0009345	1	0	0	1	2
OG0009346	2	0	0	0	2
OG0009347	1	1	0	0	2
OG0009348	2	0	0	0	2
OG0009349	2	0	0	0	2
OG0009350	1	1	0	0	2
OG0009351	2	0	0	0	2
OG0009352	2	0	0	0	2
OG0009353	1	1	0	0	2
OG0009354	2	0	0	0	2
OG0009355	2	0	0	0	2
OG0009356	2	0	0	0	2
OG0009357	2	0	0	0	2
OG0009358	1	0	0	1	2
OG0009359	2	0	0	0	2
OG0009360	2	0	0	0	2
OG0009361	2	0	0	0	2
OG0009362	1	1	0	0	2
OG0009363	2	0	0	0	2
OG0009364	2	0	0	0	2
OG0009365	2	0	0	0	2
OG0009366	1	1	0	0	2
OG0009367	2	0	0	0	2
OG0009368	2	0	0	0	2
OG0009369	2	0	0	0	2
OG0009370	2	0	0	0	2
OG0009371	1	0	1	0	2
OG0009372	2	0	0	0	2
OG0009373	2	0	0	0	2
OG0009374	2	0	0	0	2
OG0009375	2	0	0	0	2
OG0009376	1	1	0	0	2
OG0009377	2	0	0	0	2
OG0009378	2	0	0	0	2
OG0009379	1	1	0	0	2
OG0009380	1	1	0	0	2
OG0009381	1	0	0	1	2
OG0009382	2	0	0	0	2
OG0009383	1	0	0	1	2
OG0009384	2	0	0	0	2
OG0009385	1	0	0	1	2
OG0009386	1	0	0	1	2
OG0009387	1	0	0	1	2
OG0009388	1	0	1	0	2
OG0009389	1	0	0	1	2
OG0009390	1	0	0	1	2
OG0009391	1	0	1	0	2
OG0009392	2	0	0	0	2
OG0009393	1	0	0	1	2
OG0009394	1	1	0	0	2
OG0009395	2	0	0	0	2
OG0009396	1	0	0	1	2
OG0009397	2	0	0	0	2
OG0009398	2	0	0	0	2
OG0009399	2	0	0	0	2
OG0009400	2	0	0	0	2
OG0009401	2	0	0	0	2
OG0009402	2	0	0	0	2
OG0009403	1	0	0	1	2
OG0009404	2	0	0	0	2
OG0009405	1	1	0	0	2
OG0009406	1	0	0	1	2
OG0009407	1	0	0	1	2
OG0009408	2	0	0	0	2
OG0009409	2	0	0	0	2
OG0009410	2	0	0	0	2
OG0009411	1	0	1	0	2
OG0009412	1	1	0	0	2
OG0009413	2	0	0	0	2
OG0009414	1	1	0	0	2
OG0009415	1	0	1	0	2
OG0009416	1	0	0	1	2
OG0009417	2	0	0	0	2
OG0009418	2	0	0	0	2
OG0009419	2	0	0	0	2
OG0009420	1	0	0	1	2
OG0009421	2	0	0	0	2
OG0009422	2	0	0	0	2
OG0009423	2	0	0	0	2
OG0009424	2	0	0	0	2
OG0009425	2	0	0	0	2
OG0009426	2	0	0	0	2
OG0009427	1	0	0	1	2
OG0009428	2	0	0	0	2
OG0009429	1	0	0	1	2
OG0009430	2	0	0	0	2
OG0009431	2	0	0	0	2
OG0009432	2	0	0	0	2
OG0009433	2	0	0	0	2
OG0009434	1	0	0	1	2
OG0009435	1	0	0	1	2
OG0009436	2	0	0	0	2
OG0009437	2	0	0	0	2
OG0009438	2	0	0	0	2
OG0009439	2	0	0	0	2
OG0009440	2	0	0	0	2
OG0009441	1	1	0	0	2
OG0009442	2	0	0	0	2
OG0009443	1	0	0	1	2
OG0009444	2	0	0	0	2
OG0009445	2	0	0	0	2
OG0009446	2	0	0	0	2
OG0009447	2	0	0	0	2
OG0009448	1	0	0	1	2
OG0009449	1	0	0	1	2
OG0009450	2	0	0	0	2
OG0009451	1	0	1	0	2
OG0009452	2	0	0	0	2
OG0009453	1	1	0	0	2
OG0009454	2	0	0	0	2
OG0009455	1	0	0	1	2
OG0009456	2	0	0	0	2
OG0009457	1	1	0	0	2
OG0009458	2	0	0	0	2
OG0009459	2	0	0	0	2
OG0009460	1	0	0	1	2
OG0009461	1	0	1	0	2
OG0009462	2	0	0	0	2
OG0009463	2	0	0	0	2
OG0009464	2	0	0	0	2
OG0009465	2	0	0	0	2
OG0009466	2	0	0	0	2
OG0009467	1	0	0	1	2
OG0009468	1	0	0	1	2
OG0009469	2	0	0	0	2
OG0009470	1	1	0	0	2
OG0009471	2	0	0	0	2
OG0009472	2	0	0	0	2
OG0009473	1	1	0	0	2
OG0009474	1	0	0	1	2
OG0009475	2	0	0	0	2
OG0009476	1	0	0	1	2
OG0009477	2	0	0	0	2
OG0009478	2	0	0	0	2
OG0009479	1	0	1	0	2
OG0009480	2	0	0	0	2
OG0009481	2	0	0	0	2
OG0009482	1	0	0	1	2
OG0009483	1	1	0	0	2
OG0009484	1	0	0	1	2
OG0009485	1	1	0	0	2
OG0009486	1	1	0	0	2
OG0009487	2	0	0	0	2
OG0009488	2	0	0	0	2
OG0009489	1	0	1	0	2
OG0009490	1	1	0	0	2
OG0009491	1	1	0	0	2
OG0009492	1	0	1	0	2
OG0009493	2	0	0	0	2
OG0009494	1	0	1	0	2
OG0009495	2	0	0	0	2
OG0009496	1	0	1	0	2
OG0009497	2	0	0	0	2
OG0009498	2	0	0	0	2
OG0009499	2	0	0	0	2
OG0009500	2	0	0	0	2
OG0009501	1	0	0	1	2
OG0009502	2	0	0	0	2
OG0009503	1	0	1	0	2
OG0009504	2	0	0	0	2
OG0009505	1	0	0	1	2
OG0009506	1	0	1	0	2
OG0009507	1	0	0	1	2
OG0009508	1	1	0	0	2
OG0009509	1	0	1	0	2
OG0009510	2	0	0	0	2
OG0009511	0	2	0	0	2
OG0009512	0	2	0	0	2
OG0009513	0	2	0	0	2
OG0009514	0	2	0	0	2
OG0009515	0	2	0	0	2
OG0009516	0	2	0	0	2
OG0009517	0	2	0	0	2
OG0009518	0	2	0	0	2
OG0009519	0	1	1	0	2
OG0009520	0	2	0	0	2
OG0009521	0	2	0	0	2
OG0009522	0	2	0	0	2
OG0009523	0	2	0	0	2
OG0009524	0	2	0	0	2
OG0009525	0	2	0	0	2
OG0009526	0	2	0	0	2
OG0009527	0	2	0	0	2
OG0009528	0	2	0	0	2
